route_id,route_short_name,route_long_name,circuity_index,actual_time_formatted,shortest_path_time_formatted,start_stop,start_stop_name,end_stop,end_stop_name,actual_time_seconds,shortest_path_time_seconds
LTFRB_PUB1011,,Alabang Malanday,1.1568700166882997,03:27:58,02:59:46,LTFRB_2622,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",LTFRB_58,"ET Pacific, MacArthur Highway, City of Meycauayan",12478.0,10786.0
LTFRB_PUJ1684,,PHILCOA - PIER SOUTH,1.156727167963123,01:06:55,00:57:51,LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",LTFRB_1007,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",4015.0,3471.0
LTFRB_PUJ1490,,"FTI - Uniwide Coastal Mall via VAB, NAB",1.1566341002206113,01:01:10,00:52:53,LTFRB_2299,"Diosdado Macapagal Blvd / Pacific Avenue Intersection, Parañaque City, Manila",LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",3670.0,3173.0
LTFRB_PUJ1491,,"FTI - Uniwide Coastal Mall via VAB, NAB",1.1565741050518568,00:57:37,00:49:49,LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",LTFRB_2299,"Diosdado Macapagal Blvd / Pacific Avenue Intersection, Parañaque City, Manila",3457.0,2989.0
LTFRB_PUJ2036,,BONI - KALENTONG,1.156078431372549,00:24:34,00:21:15,LTFRB_1862,"Daang Bakal / New Panaderos Extension Intersection, Manila",LTFRB_2058,"Boni Ave / Epifanio de los Santos Avenue Intersection, Mandaluyong City, Manila",1474.0,1275.0
LTFRB_PUJ1991,,CUBAO - SSS VILLAGE,1.156047197640118,01:05:19,00:56:30,LTFRB_3855,"Horizon St, Marikina City, Manila",LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",3919.0,3390.0
LTFRB_PUJ1226,,Cubao - Pier South via Espana,1.1558397845843151,00:57:14,00:49:31,LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",LTFRB_2180,"Columbia / Yale Intersection, Quezon City, Manila",3434.0,2971.0
LTFRB_PUJ1533,,Philcoa - T.M. Kalaw via Quezon Ave.,1.1556350626118068,01:04:36,00:55:54,LTFRB_1660,T.M. Kalaw / Maria Y. Orosa St,LTFRB_1007,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",3876.0,3354.0
LTFRB_PUJ1558,,"Proj. 7 - T.M. Kalaw via Roosevelt, Quezon Ave.",1.1555319901025096,00:54:29,00:47:09,LTFRB_1660,T.M. Kalaw / Maria Y. Orosa St,LTFRB_1247,"Dangay / Bansalangin Intersection, Quezon City",3269.0,2829.0
LTFRB_PUJ1551,,"Proj. 2 & 3 - Recto via Kamuning, E. Rodriguez",1.1551255940257976,00:56:43,00:49:06,LTFRB_2210,"Molave, Quezon City, Manila",LTFRB_1524,"Claro M. Recto Ave / Nicanor Reyes Street Intersection, Manila",3403.0,2946.0
LTFRB_PUB1141,,"Cainta - Quiapo via Ortigas Ave, Magsaysay Blvd",1.1548309661932386,01:36:13,01:23:19,LTFRB_3400,"Marketplace, Cainta, Manila",LTFRB_1782,"Quezon Blvd, Manila",5773.0,4999.0
LTFRB_PUJ1344,,FTI - Kayaman C,1.1545265348595213,00:36:59,00:32:02,LTFRB_1926,"A. Arnaiz Ave / Don Chino Roces Avenue Intersection, Makati City",LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",2219.0,1922.0
LTFRB_PUJ1849,,RECTO - GASAK,1.1542027194066748,01:02:15,00:53:56,LTFRB_1528,"Oroquieta, Manila",LTFRB_186,"Heath Centre, Don Bastilio Bautista Boulevard, Malabon City",3735.0,3236.0
LTFRB_PUJ1583,,"San Andres Mkt. - Sta. Ana via P. Faura, P. Gil",1.1536069651741294,00:30:55,00:26:48,LTFRB_1863,"New Panaderos Extension / 34 Rte Rev. G. Aglipay Intersection, Mandaluyong City",LTFRB_1674,"Philipine General Hospital, Pedro Gil, Manila",1855.0,1608.0
LTFRB_PUJ1594,,T.M. Kalaw - Balara via Katipunan,1.153577106518283,01:00:28,00:52:25,LTFRB_1778,"Quezon Blvd, Manila",LTFRB_1003,"St Peter Chapels, Commonwealth Avenue, Quezon City",3628.0,3145.0
LTFRB_PUJ1416,,"Libertad - Retiro via Mabini, Sta. Cruz",1.1534109816971714,00:57:46,00:50:05,LTFRB_1712,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_1350,"N. S. Amoranto Sr. Avenue / Biak an Bato Intersection, Quezon City",3466.0,3005.0
LTFRB_PUB1096,,"Alabang - Novaliches via EDSA, NLEX",1.1530716029292107,03:08:57,02:43:52,LTFRB_2622,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",LTFRB_1117,"North Luzon Expressway / Santiago Street Intersection, Valenzuela City",11337.0,9832.0
LTFRB_PUJ1139,,Balintawak - Monumento via A. Bonifacio,1.1520912547528517,00:10:06,00:08:46,LTFRB_101,"Bonifacio Market, MacArthur Highway, Caloocan City",LTFRB_1318,"Andreas Bonifacio, Quezon City",606.0,526.0
LTFRB_PUJ1759,,CUBAO-TM KALAW,1.1519159036961681,00:56:37,00:49:09,LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",LTFRB_4492,"T.M. Kalaw, Manila",3397.0,2949.0
LTFRB_PUJ1523,,Parang - Stop & Shop via Aurora Blvd.,1.1516176781560583,01:30:46,01:18:49,LTFRB_3868,"Fortune Tobacco Corporation, Marikina City, Manila",LTFRB_1846,"Internet Cafe, Old Sta. Mesa, Manila",5446.0,4729.0
LTFRB_PUJ1990,,CUBAO - SSS VILLAGE,1.1515151515151516,01:04:36,00:56:06,LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",LTFRB_3855,"Horizon St, Marikina City, Manila",3876.0,3366.0
LTFRB_PUJ1322,,Edsa/Shaw.Central -Tipas (Taguig) via San Joaquin,1.1513698630136986,00:28:01,00:24:20,LTFRB_3001,"M. Almeda, Pateros, Manila",LTFRB_3170,"Mayflower, Mandaluyong City, Manila",1681.0,1460.0
LTFRB_PUB1171,,Norzagaray - Baclaran Via Commonwealth Ave,1.1504244720409738,04:33:17,03:57:33,LTFRB_2294,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila",LTFRB_4017,"VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",16397.0,14253.0
LTFRB_PUJ1577,,"Recto - SSS Village via Aurora Blvd., Espana",1.1501431639226916,01:47:07,01:33:08,LTFRB_3855,"Horizon St, Marikina City, Manila",LTFRB_1511,"Quezon Blvd / P.Paredes Intersection, Manila",6427.0,5588.0
LTFRB_PUJ2245,,Libertad Retiro via Sta Cruz,1.150129103651789,00:51:58,00:45:11,LTFRB_1750,"P. Villanueva, Lungsod ng Pasay",LTFRB_1414,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",3118.0,2711.0
LTFRB_PUJ1552,,Proj. 2 & 3 - T. M. Kalaw via E. Rodriguez,1.1501070009171508,01:02:42,00:54:31,LTFRB_1660,T.M. Kalaw / Maria Y. Orosa St,LTFRB_2210,"Molave, Quezon City, Manila",3762.0,3271.0
LTFRB_PUJ1166,,"Blumentritt - Libertad via Quiapo, Mabini",1.1495171495171495,00:57:32,00:50:03,LTFRB_2322,"Cuneta Avenue, Lungsod ng Pasay, Manila",LTFRB_1418,"Dimasalang / Aurora Boulevard Intersection, Quezon City",3452.0,3003.0
LTFRB_PUJ2584,,Pasig-Stop Shop,1.148936170212766,01:15:36,01:05:48,LTFRB_1775,"Carlos Palanca Sr, Manila",LTFRB_3245,"Balderama / Caruncho Ave, Pasig City, Manila",4536.0,3948.0
LTFRB_PUJ1795,,MCU LIBERTADvi MABINIF HARRISON,1.148736650169315,01:13:30,01:03:59,LTFRB_1155,"Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,4410.0,3839.0
LTFRB_PUJ2259,,Proj 2 3 Welcome Rtda,1.1485445205479452,00:44:43,00:38:56,LTFRB_1334,"Quezon Avenue / D Tuazon Intersection, Quezon City",LTFRB_2218,"Narra, Quezon City, Manila",2683.0,2336.0
LTFRB_PUJ1194,,Boni/Pinatubo - Stop & Shop,1.148469093009821,00:33:08,00:28:51,LTFRB_2060,"Arayat, Mandaluyong City, Manila",LTFRB_1822,"Ramon Magsaysay Blvd / Altura Intersection, Manila",1988.0,1731.0
LTFRB_PUJ2414,,San Andres via P Faura,1.148217636022514,00:10:12,00:08:53,LTFRB_1657,"Josefa Llanes Escoda / Felipe Agoncillo Intersection, Manila",LTFRB_1904,"Agusto Francisco, Manila",612.0,533.0
LTFRB_PUJ1639,,"EDSA/Shaw Central - Morong via Antipolo, Theresa",1.1481424623887013,02:04:39,01:48:34,LTFRB_3483,"Quezon Ave, Teresa, Manila",LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",7479.0,6514.0
LTFRB_PUJ1447,,Marikina - Paenaan (Antipolo),1.1477132262051917,01:01:54,00:53:56,LTFRB_3636,"Marcos Hwy, Antipolo City, Manila",LTFRB_3784,"Shoe Ave, Marikina City, Manila",3714.0,3236.0
LTFRB_PUJ1589,,SSS Village - Stop & Shop via Aurora Blvd.,1.147610405323654,01:34:51,01:22:39,LTFRB_3855,"Horizon St, Marikina City, Manila",LTFRB_1822,"Ramon Magsaysay Blvd / Altura Intersection, Manila",5691.0,4959.0
LTFRB_PUJ1896,,MCU - PASAY RTDA,1.147583294228062,01:21:31,01:11:02,LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",LTFRB_2329,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",4891.0,4262.0
LTFRB_PUJ2114,,ANTIPOLO - CUBAO via IMELDA AVE,1.147534438011579,01:35:48,01:23:29,LTFRB_2170,"P. Tuazon Blvd / 9th Ave Intersection, Quezon City, Manila",LTFRB_3517,"L. Sumulong Memorial Cir, Antipolo City, Manila",5748.0,5009.0
LTFRB_PUJ1395,,Lagro - Panay Ave. via Quezon Ave.,1.1473094170403588,01:25:17,01:14:20,LTFRB_789,"Quirino Highway / St James Intersection, Calcoocan City",LTFRB_1382,"Quezon Avenue, Quezon City",5117.0,4460.0
LTFRB_PUJ1073,,"Baclaran - Blumentritt via Mabini, Quiapo",1.1466305452082628,00:56:26,00:49:13,LTFRB_2320,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",LTFRB_1437,"Dimasalang Birdge / New Antipolo Intersection, Quezon City",3386.0,2953.0
LTFRB_PUJ1169,,"Blumentritt - Libertad via Sta. Cruz, L. Guinto",1.1462697537669975,00:51:59,00:45:21,LTFRB_1430,"Light Rail Transit Line / Bulacan Intersection, Quezon City",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,3119.0,2721.0
LTFRB_PUJ1820,,SHAW BLVD CENTRAL - TAYTAY,1.1461130190446456,01:01:11,00:53:23,LTFRB_3392,"Rosario Ocampo Elementary School, Rosario Ocampo Elementary School",LTFRB_3170,"Mayflower, Mandaluyong City, Manila",3671.0,3203.0
LTFRB_PUJ1112,,Brgy. Bagong Silangan - Marcos Rd. via Sampaguita Road,1.1458759372869802,00:28:01,00:24:27,LTFRB_994,"Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City",LTFRB_978,"J.P Rizal / Gen. Villamor Intersection, Quezon City",1681.0,1467.0
LTFRB_PUJ1542,,"Pier South - Proj. 7 via Espana, Roosevelt",1.1453634085213034,00:53:19,00:46:33,LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",LTFRB_1245,"Dangay, Quezon City",3199.0,2793.0
LTFRB_PUJ1013,,Alabang - Baclaran via Ninoy Aquino,1.1449645390070922,01:07:16,00:58:45,LTFRB_2395,"Dr A. Santos Ave, Parañaque City, Manila",LTFRB_2324,"Redemptorist Road, Parañaque City, Manila",4036.0,3525.0
LTFRB_PUJ2316,,Dapitan Libertad via L Guinto,1.144815766923736,00:22:16,00:19:27,LTFRB_1653,"Taft Ave / Padre Faura Intersection, Manila",LTFRB_1750,"P. Villanueva, Lungsod ng Pasay",1336.0,1167.0
LTFRB_PUJ2582,,Pasig-Quiapo via Sta Mesa,1.1445565037496768,01:13:46,01:04:27,LTFRB_1778,"Quezon Blvd, Manila",LTFRB_3245,"Balderama / Caruncho Ave, Pasig City, Manila",4426.0,3867.0
LTFRB_PUJ1588,,SSS Village - Stop & Shop via Aurora Blvd.,1.144404332129964,01:35:06,01:23:06,LTFRB_1822,"Ramon Magsaysay Blvd / Altura Intersection, Manila",LTFRB_3855,"Horizon St, Marikina City, Manila",5706.0,4986.0
LTFRB_PUJ2284,,Bacood Quiapo (Barbosa) via R Magsaysay,1.1441295546558705,00:23:33,00:20:35,LTFRB_1860,"Bacood / Dalisay Intersection, Manila",LTFRB_1771,"Legarda, Manila",1413.0,1235.0
LTFRB_PUB1021,,Ayala NAIA,1.1436363636363636,00:41:56,00:36:40,LTFRB_2400,"Natalia, Parañaque City, Manila",LTFRB_4974,Ayala MRT,2516.0,2200.0
LTFRB_PUJ2429,,Sta Ana P Faura,1.143609022556391,00:25:21,00:22:10,LTFRB_1868,"Lamayan / New Panaderos Intersection, Manila",LTFRB_1668,"Marcelo H. del Pilar / Salas Intersection, Manila",1521.0,1330.0
LTFRB_PUJ2033,,BONI - STOP N SHOP,1.1434952540480179,00:34:08,00:29:51,LTFRB_2058,"Boni Ave / Epifanio de los Santos Avenue Intersection, Mandaluyong City, Manila",LTFRB_1821,"Paltok / Ramon Magsaysay Blvd Intersection, Manila",2048.0,1791.0
LTFRB_PUJ2123,,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,1.1434014547973674,00:55:01,00:48:07,LTFRB_2710,"South Luzon Expressway, Muntinlupa City, Manila",LTFRB_2903,"Food Terminal Incorporated, DBP Ave, Taguig City, Manila, Manila",3301.0,2887.0
LTFRB_PUJ1382,,"Kamuning - Vito Cruz via E. Rodriguez, Mabini",1.1432936144210204,01:02:22,00:54:33,LTFRB_1703,"HP Village Square, Pablo Ocampo Sr., Manila",LTFRB_2118,"Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila",3742.0,3273.0
LTFRB_PUJ1691,,PASIG CITY-MARIKINA CITY,1.143166245943022,00:52:50,00:46:13,LTFRB_3780,"Shoe Ave / W Paz Intersection, Marikina City, Manila",LTFRB_3247,"Caruncho Ave / Market Ave Intersection, Pasig City, Manila",3170.0,2773.0
LTFRB_PUJ1015,,"Alabang - Baclaran via San Dionisio, Zapote",1.1430356027482824,01:31:30,01:20:03,LTFRB_2331,"Pinaglabanan / Quirino Avenue, Parañaque City, Manila",LTFRB_2622,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",5490.0,4803.0
LTFRB_PUJ1638,,"EDSA/Shaw Central - Morong via Antipolo, Theresa",1.1430042665882008,02:09:29,01:53:17,LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",LTFRB_3469,"Un- named road near J. Sumulong Rd, Teresa, Manila",7769.0,6797.0
LTFRB_PUJ2204,,CUBAO TAYTAY,1.1424109931292943,01:00:58,00:53:22,LTFRB_2167,"13th Ave / P. Tuazon Blvd, Quezon City, Manila",LTFRB_3399,"Francisco / Bonifacio Ave Intersection, Cainta, Manila",3658.0,3202.0
LTFRB_PUJ1487,,Napocor/Niaville - Mindanao Ave. via Congressional Ave.,1.1420731707317073,00:31:13,00:27:20,LTFRB_1115,"Sauyo High School Extension, Pantabangan, Quezon City",LTFRB_1244,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",1873.0,1640.0
LTFRB_PUJ1781,,SHAW BLVD - GUADALUPE,1.1415628539071347,00:16:48,00:14:43,LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",LTFRB_3107,"Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila",1008.0,883.0
LTFRB_PUJ1178,,"Blumentritt - Pasay RTDA. via Sta. Cruz, Mabini",1.1415352981494173,00:55:31,00:48:38,LTFRB_1439,"Old Antipolo / Felix Huetas Intersection, Quezon City",LTFRB_1742,"Epifanio de los Santos Avenue, Lungsod ng Pasay",3331.0,2918.0
LTFRB_PUB1026,,Ayala Quiapo via Kamagong Taft,1.1414805081033728,00:43:26,00:38:03,LTFRB_1778,"Quezon Blvd, Manila",LTFRB_1970,"Makati Ave / Ayala Avenue Intersection, Makati City, Manila",2606.0,2283.0
LTFRB_PUJ2239,,Libertad Pinagbarilan via EDSA,1.1409544950055495,00:17:08,00:15:01,LTFRB_1952,"Epifanio de los Santos Avenue / Skyway , Lungsod ng Makati, Manila",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,1028.0,901.0
LTFRB_PUJ1270,,"Divisoria - Murphy via Legarda, Aurora Blvd.",1.140319071791153,00:52:25,00:45:58,LTFRB_1560,"Antonio Rivera, Manila",LTFRB_2179,"W Point / Columbia Intersection, Quezon City, Manila",3145.0,2758.0
LTFRB_PUJ2039,,BLUMENTRITT - QUIAPO,1.1401197604790418,00:15:52,00:13:55,LTFRB_1778,"Quezon Blvd, Manila",LTFRB_1418,"Dimasalang / Aurora Boulevard Intersection, Quezon City",952.0,835.0
LTFRB_PUJ2073,,BACLARAN - SUCAT SSH via NINOY AQUINO AVE,1.1395486935866983,01:03:58,00:56:08,LTFRB_2395,"Dr A. Santos Ave, Parañaque City, Manila",LTFRB_2331,"Pinaglabanan / Quirino Avenue, Parañaque City, Manila",3838.0,3368.0
LTFRB_PUJ2597,,Angono EDSA Shaw Blvd,1.1393675027262813,01:27:04,01:16:25,LTFRB_3326,"Quezon Ave / R. Tolentino Intersection, Angono, Manila",LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",5224.0,4585.0
LTFRB_PUB1040,,Baclaran SJDM via Commonwealth EDSA,1.1388265019651882,04:30:26,03:57:28,LTFRB_4022,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",LTFRB_2296,"Uniwide Coastal Mall, Diosdado Macapagal Blvd, Parañaque City, Manila",16226.0,14248.0
LTFRB_PUB1182,,"Pacita - Novaliches Term via Malinta Ex, EDSA",1.1387892698321618,04:24:37,03:52:22,LTFRB_625,"Genteral Luis / East Street Intersection, Caloocan City",LTFRB_4301,"National Highway / Unnamed Rd, San Pedro, Manila",15877.0,13942.0
LTFRB_PUJ2201,,CUBAO SILANGAN (SAN MATEO) via AURORA,1.1386533665835412,01:16:06,01:06:50,LTFRB_2178,"Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",LTFRB_4730,"Barangay Silagan Road, Marikina City",4566.0,4010.0
LTFRB_PUJ1621,,Ever - Bagong Silangan via Violago Homes,1.1381536475145255,00:29:23,00:25:49,LTFRB_995,"Mary The Queen College, Commonwealth Avenue, Quezon City",LTFRB_978,"J.P Rizal / Gen. Villamor Intersection, Quezon City",1763.0,1549.0
LTFRB_PUJ2577,,NPasig-Crossing via Taytay,1.137964148527529,00:59:15,00:52:04,LTFRB_3393,"Rizal Ave / B.A. Cruz Intersection, Taytay, Manila",LTFRB_3170,"Mayflower, Mandaluyong City, Manila",3555.0,3124.0
LTFRB_PUJ1171,,"Blumentritt - Libertad via Sta. Cruz, Mabini",1.1366795366795366,00:49:04,00:43:10,LTFRB_1439,"Old Antipolo / Felix Huetas Intersection, Quezon City",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,2944.0,2590.0
LTFRB_PUB1043,,Domestic Grotto via EDSA,1.136574901680372,03:31:56,03:06:28,LTFRB_2400,"Natalia, Parañaque City, Manila",LTFRB_461,"Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",12716.0,11188.0
LTFRB_PUJ1656,,Quiapo (Barbosa) - Santol via Sta. Mesa,1.1361981063364894,00:26:00,00:22:53,LTFRB_1828,"Bayani, Quezon City",LTFRB_1777,"Arlegui, Manila",1560.0,1373.0
LTFRB_PUJ1522,,Parang - Stop & Shop via Aurora Blvd.,1.1358230753181724,01:30:44,01:19:53,LTFRB_1846,"Internet Cafe, Old Sta. Mesa, Manila",LTFRB_3868,"Fortune Tobacco Corporation, Marikina City, Manila",5444.0,4793.0
LTFRB_PUJ1352,,Francisco Homes - Cubao,1.1356838905775075,02:35:41,02:17:05,LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",LTFRB_451,"Most Scared Heart of Jesus Parish, Un-named Road, City of San Jose del Monte",9341.0,8225.0
LTFRB_PUJ1783,,PASAY ROTUNDA - FTI via SIGNAL VILLAGE,1.1350064906966681,00:43:43,00:38:31,LTFRB_1738,"Epifanio de los Santos Avenue, Diosdado Macapagal Blvd, Lungsod ng Pasay",LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",2623.0,2311.0
LTFRB_PUJ1476,,Monumento - Sto. Nino via Expressway,1.1345572354211664,01:27:33,01:17:10,LTFRB_1156,"Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City",LTFRB_685,"El- Camino, City of Meycauayan",5253.0,4630.0
LTFRB_PUJ1079,,Baclaran - Dapitan via Mabini,1.1342368505969667,00:58:35,00:51:39,LTFRB_2300,"Roxas Blvd, Parañaque City, Manila",LTFRB_1327,"Community Centre, San Isidro Labrador, Quezon City",3515.0,3099.0
LTFRB_PUJ2570,,Munoz Market V Cruz Mabini via San Joaquin,1.1342084114653095,01:10:34,01:02:13,LTFRB_1293,"Roosevelt Avenue / Road B Intersection, Quezon City",LTFRB_1703,"HP Village Square, Pablo Ocampo Sr., Manila",4234.0,3733.0
LTFRB_PUJ2205,,EDSA Shaw Angono,1.134095634095634,01:30:55,01:20:10,LTFRB_3329,"Manila East Rd, Angono, Manila",LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",5455.0,4810.0
LTFRB_PUB1198,,Taytay  - Quiapo via Manila East Road,1.1340826341617856,01:59:24,01:45:17,LTFRB_4326,"Philippine Normal University, San Marcelino / Ayala Blvd, Manila",LTFRB_3384,"Manila Road East, Taytay, Manila",7164.0,6317.0
LTFRB_PUJ2164,,Baclaran Dapitan via L Guinto,1.133860759493671,00:59:43,00:52:40,LTFRB_1489,"Iba / Dapitan Intersrction, Manila",LTFRB_2326,"Cuneta Avenue, Lungsod ng Pasay, Manila",3583.0,3160.0
LTFRB_PUJ1203,,"Calumpang - Cubao via 20th Ave., P. Tuazon",1.1334405144694535,00:35:15,00:31:06,LTFRB_3775,"Nicanor Roxas St, Marikina City, Manila",LTFRB_2174,"General Romulo Ave ,Quezon City, Manila",2115.0,1866.0
LTFRB_PUJ2257,,PROJ 2&3 TM KALAW via E RODRIGUEZ,1.1323660053301747,01:03:44,00:56:17,LTFRB_1660,T.M. Kalaw / Maria Y. Orosa St,LTFRB_2219,"Molave, Quezon City, Manila",3824.0,3377.0
LTFRB_PUJ2253,,PROJ 2&3 ESPANA,1.1323244082266202,00:48:38,00:42:57,LTFRB_1522,"España Blvd / Nicanor Reyes St Intersection, Manila",LTFRB_2219,"Molave, Quezon City, Manila",2918.0,2577.0
LTFRB_PUJ1798,,LIBERTAD - PRC,1.13224043715847,00:17:16,00:15:15,LTFRB_1725,"Burgos Street, Lungsod ng Pasay",LTFRB_1996,"A. Reyes Ave, Makati City, Manila",1036.0,915.0
LTFRB_PUJ1189,,Boni/Pinatubo - Kalentong/JRC,1.1317411402157165,00:24:29,00:21:38,LTFRB_1862,"Daang Bakal / New Panaderos Extension Intersection, Manila",LTFRB_2060,"Arayat, Mandaluyong City, Manila",1469.0,1298.0
LTFRB_PUJ2497,,Cainta Junction Cubao via Imelda Avenue,1.1313653136531365,00:51:06,00:45:10,LTFRB_2170,"P. Tuazon Blvd / 9th Ave Intersection, Quezon City, Manila",LTFRB_3408,"Bonifacio Ave, Cainta, Manila",3066.0,2710.0
LTFRB_PUJ1213,,Cartimar - EDSA/Buendia via Bel Air,1.1313131313131313,00:37:20,00:33:00,LTFRB_3131,"Epifanio de los Santos Avenue, Makati City, Manila",LTFRB_1768,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",2240.0,1980.0
LTFRB_PUJ2089,,BACLARAN - ALABANG via N AQUINO AVE,1.13051508311102,01:31:49,01:21:13,LTFRB_2640,"Yellow Station, South Station Complex Spectrum Midway Extension,  Muntinlupa City, Manila",LTFRB_2300,"Roxas Blvd, Parañaque City, Manila",5509.0,4873.0
LTFRB_PUJ1319,,EDSA/Shaw Central - Pasig (TP),1.1301939058171746,00:27:12,00:24:04,LTFRB_3246,"Balderama, Pasig City, Manila",LTFRB_2056,"Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila",1632.0,1444.0
LTFRB_PUJ1046,,Antipolo - Cubao via Sumulong,1.1298648921153458,01:33:23,01:22:39,LTFRB_2172,"8th Ave, Quezon City, Manila",LTFRB_3573,"Martinez St / R. De Jesus Intersection, Antipolo City, Manila",5603.0,4959.0
LTFRB_PUJ1318,,EDSA/Shaw Central - Pasig (TP),1.1297915265635508,00:28:00,00:24:47,LTFRB_2056,"Epifanio de los Santos Avenue / United Intersection, Mandaluyong City, Manila",LTFRB_3246,"Balderama, Pasig City, Manila",1680.0,1487.0
LTFRB_PUJ1974,,DIVISORIA - CUBAO via YALE,1.1289343951459991,00:49:37,00:43:57,LTFRB_1566,"Narra, Manila",LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",2977.0,2637.0
LTFRB_PUJ1096,,"Baclaran - Sucat/SSH via Imelda Ave.,",1.1285595797622339,01:08:02,01:00:17,LTFRB_2395,"Dr A. Santos Ave, Parañaque City, Manila",LTFRB_2300,"Roxas Blvd, Parañaque City, Manila",4082.0,3617.0
LTFRB_PUJ1676,,PIER SOUTH-PROJ 6,1.1283095723014256,01:13:52,01:05:28,LTFRB_1088,"Road 3, Quezon City",LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",4432.0,3928.0
LTFRB_PUJ2040,,BLUMENTRITT - QUIAPO,1.1283095723014256,00:18:28,00:16:22,LTFRB_1414,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",LTFRB_1778,"Quezon Blvd, Manila",1108.0,982.0
LTFRB_PUJ1291,,Divisoria - Gastambide via Morayta,1.1280388978930307,00:11:36,00:10:17,LTFRB_1522,"España Blvd / Nicanor Reyes St Intersection, Manila",LTFRB_1554,"Jose Abad Santos Ave., Manila",696.0,617.0
