origin,origin_stop_name,destination,dest_stop_name,travel_time_formatted,num_transfers,path_length_stops,travel_time_seconds
LTFRB_1840,"S.Veloso / Aurora Blvd Intersection, San Juan",LTFRB_3870,"Eulogio Rodriguez Jr Ave, Quezon City, Manila",00:34:35,5,22,2075.0
LTFRB_4262,"Roxas Blvd / Dapitan, Manila",LTFRB_578,"Camarin Road / Sampaguita Intersection, Caloocan City",02:03:59,8,92,7439.0
LTFRB_456,"College of St Anthony, Quirino Highway, City of San Jose del Monte",LTFRB_722,"Maysan Road, Valenzuela City",01:38:56,8,73,5936.0
LTFRB_1583,"Ricafort, Manila",LTFRB_4267,"Skyway, Makati City, Manila",00:40:07,5,26,2407.0
LTFRB_1981,"Epifanio de los Santos Avenue / McKinley Rd Intersection, Makati City, Manila",LTFRB_2703,"Queen's Land St / Area ""A"" Rd INtersection, Bacoor City, Manila",01:51:43,10,79,6703.0
LTFRB_2323,"Russel Avenue, Lungsod ng Pasay, Manila",LTFRB_603,"St Luke's School, Susano, Caloocan City",01:59:22,13,83,7162.0
LTFRB_2552,"Molino Rd, Bacoor City, Manila",LTFRB_930,"Gen. A Luna, San Mateo",03:47:08,18,157,13628.0
LTFRB_1036,"Tandang Sora, Quezon City",LTFRB_1911,"Zobel Roxas Ave / Madre Perla Intersection, Manila",01:36:26,10,74,5786.0
LTFRB_2857,"National Hwy, San Pedro, Manila",LTFRB_902,"Un- named Road, Rodriguez",04:11:41,15,209,15101.0
LTFRB_2354,"Quirino Ave, Parañaque City, Manila",LTFRB_4740,"Belen, Quezon City",Infinite,-1,0,inf
LTFRB_4635,"Del Rosa Street, Makati City",LTFRB_565,"Zabarte Road / Zabarte Ext. Intersection, Caloocan City",02:00:35,17,75,7235.0
LTFRB_1328,"Dapitan / Kanlaon Intersection, Quezon City",LTFRB_958,"Batasan - San Mateo, Quezon City",01:13:59,8,49,4439.0
LTFRB_2449,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",LTFRB_599,"United Methodist Church, Susano, Caloocan City",04:18:05,15,172,15485.0
LTFRB_3021,"Dr Sixto Antonio Ave / N Espiritu St, Pasig City, Manila",LTFRB_3555,"C. Lawis St,  Antipolo City, Manila",01:12:34,8,78,4354.0
LTFRB_4261,"Roxas Blvd / R.Layug, Manila",LTFRB_448,"San Jose Water District, Un-named Road, City of San Jose del Monte",02:55:14,14,113,10514.0
LTFRB_1704,"Roxas Blvd / Pablo Ocampo Sr., Manila",LTFRB_3198,"Firefly / Green Meadows Ave Intersection, Pasig City, Manila",01:01:20,9,37,3680.0
LTFRB_2399,"Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila",LTFRB_2709,"South Luzon Expressway, Muntinlupa City, Manila",01:20:40,4,48,4840.0
LTFRB_3079,"5th Avenue, Taguig City, Manila",LTFRB_3444,"Ortigas Avenue Extension, Cainta, Manila",01:00:43,6,47,3643.0
LTFRB_3323,"Quezon Ave, Angono, Manila",LTFRB_3879,"Eulogio Rodriguez Jr. Ave, Quezon City, Manila",01:07:45,6,54,4065.0
LTFRB_210,"Sacristan / C. Arellano Road Intersection, Malabon City",LTFRB_2436,"Emilio Aguinaldo Hwy, Imus, Manila",03:00:29,16,113,10829.0
LTFRB_579,"Camarin Road, Caloocan City",LTFRB_795,"Lagro Elementary School, Ascencion Avenue, Quezon City",00:35:16,4,31,2116.0
LTFRB_2107,"Tomas Morato Ave / Scout De Guia Intersection, Quezon City, Manila",LTFRB_2384,"Dr Arcadio Santos Ave / Filipinas Ave Intersection, Parañaque City, Manila",01:59:40,12,66,7180.0
LTFRB_1935,"Don Chino Roces Avenue / Pryce Center, Makati City",LTFRB_3320,"A Bonifacio Blvd / Manila East Rd, Binangonan, Manila",01:55:02,11,78,6902.0
LTFRB_2011,"Kamagong / Sacred Heart St, Makati City, Manila",LTFRB_4393,"Olympic Ave, Caloocan City, Manila",02:25:01,16,99,8701.0
LTFRB_2881,"National Hwy, Muntinlupa City, Manila",LTFRB_4034,"Quirino Highway, City of San Jose del Monte, Manila",04:40:08,24,156,16808.0
LTFRB_2531,"Molino Rd, Bacoor City, Manila",LTFRB_3483,"Quezon Ave, Teresa, Manila",03:31:13,18,157,12673.0
LTFRB_2029,"Coronado, Mandaluyong City, Manila",LTFRB_4069,"Unnamed Road, City of San Jose del Monte, Manila",03:21:27,13,161,12087.0
LTFRB_1351,"N. S. Amoranto Sr. Avenue / Sto. Domingo Avenue Intersection, Quezon City",LTFRB_540,"Zapote Street / Durian Street Intersection, Caloocan City",01:26:36,16,67,5196.0
LTFRB_3440,"Ortigas Avenue Extension, Cainta, Manila",LTFRB_3774,"F. Calderon, Marikina City, Manila",00:31:11,2,28,1871.0
LTFRB_176,"F. Navarette Street, Malabon City",LTFRB_4468,"Vista Verde Ave Extension 2 / Unnamed Rd, Caita, Manila",01:57:36,16,87,7056.0
LTFRB_1752,"L.Francisco, Lungsod ng Pasay",LTFRB_680,"Maycauayan Camalig, City of Meycauayan",02:12:01,9,96,7921.0
LTFRB_4022,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",LTFRB_4271,"South Luzon Expressway, Makati City, Manila",03:33:28,14,156,12808.0
LTFRB_4181,"Congressional Rd / Rizal Av, General Mariano Alvarez, Manila",LTFRB_4825,"M H del Pilar Street, Rodriguez",04:55:42,15,220,17742.0
LTFRB_1364,"Quezon Avenue, Quezon City",LTFRB_610,"Gold / Platinum Intersection, Caloocan City",01:06:38,9,50,3998.0
LTFRB_1087,"Road 3, Quezon City",LTFRB_3303,"J.P. Rizal Ave, Binangonan, Manila",02:33:21,15,107,9201.0
LTFRB_4166,"North Luzon Expressway, Marilao, Manila",LTFRB_483,"Our Lady of the Star Nursery, St Joseph, City of San Jose del Monte",02:17:00,10,87,8220.0
LTFRB_2218,"Narra, Quezon City, Manila",LTFRB_3146,"Dr Jose P. Rizal Extension / T. Alonzo St Intersection, Makati City, Manila",00:53:12,8,46,3192.0
LTFRB_1750,"P. Villanueva, Lungsod ng Pasay",LTFRB_1936,"M. dela Cruz St / Esguerra St Intersection, Lungsod ng Pasay, Manila",00:10:38,2,9,638.0
LTFRB_3224,"F.Manalo / Gen.Natividad Intersection, Taguig City, Manila",LTFRB_493,"Un named Road near Tatak Kubo, Caloocan City",02:36:19,20,126,9379.0
LTFRB_356,"Emilio Jacinto Elementary School, Velasquez, Tondo",LTFRB_4444,"Lantana St / Monte de Piedad St, Quexon City, Manila",00:51:31,8,38,3091.0
LTFRB_1418,"Dimasalang / Aurora Boulevard Intersection, Quezon City",LTFRB_2958,"Adia Bagumbayan Manuel L. Quezon, Taguig City, Manila",01:56:01,11,83,6961.0
LTFRB_165,"J. P Rizal, Obando",LTFRB_825,Commonwealth Avenue / Mindanao Drive Intersection Quezon City,02:10:10,13,99,7810.0
LTFRB_3601,"Our Lady of Fatima University, Sumulong Hwy, Antipolo City, Manila",LTFRB_3720,"Old Robinsons Mall, Pambuli, Cainta, Manila",00:33:04,3,25,1984.0
LTFRB_402,"P. Rada / Carman Planas Intersection, Manila",LTFRB_919,"G A Luna / Col S Cruz Street Intersection, Rodriguez",02:13:56,16,102,8036.0
LTFRB_1589,"Sto. Cristo / Claro M. Recto Ave Intersection, Manila",LTFRB_932,"Gen. A Luna / Curayao Intersection, San Mateo",01:55:42,12,84,6942.0
LTFRB_1885,"President Quirino Ave / J. Zamora St, Manila",LTFRB_2517,"I. Mangubat St / Emilio Aguinaldo Hwy Intersection, Lungsod ng Dasmariñas, Manila",02:39:21,11,90,9561.0
LTFRB_1116,"North Luzon Expressway, Valenzuela City",LTFRB_1349,"Banawe Avenue, Quezon City",00:54:21,8,35,3261.0
LTFRB_2640,"Yellow Station, South Station Complex Spectrum Midway Extension,  Muntinlupa City, Manila",LTFRB_3310,"Manila East Rd, Binangonan, Manila",03:07:53,9,148,11273.0
LTFRB_1742,"Epifanio de los Santos Avenue, Lungsod ng Pasay",LTFRB_4719,"Gen Ordonez Ave, Marikina City",01:45:12,11,67,6312.0
LTFRB_2065,"Boni Ave / Sto Rosario Intersection, Mandaluyong City, Manila",LTFRB_3336,"Baytown, Angono, Manila",01:25:44,9,54,5144.0
LTFRB_313,"C. Cordero Street / 5th Avenue West Intersection, Caloocan City",LTFRB_3666,"Un-named road near Marcos Hwy, Antipolo City, Manila",02:13:12,15,107,7992.0
LTFRB_1126,"North Luzon Expressway, Valenzuela City",LTFRB_2178,"Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila",00:54:34,7,47,3274.0
LTFRB_3363,"E Bank Rd, Cainta, Manila",LTFRB_3444,"Ortigas Avenue Extension, Cainta, Manila",00:29:35,1,30,1775.0
LTFRB_458,"C.E.M Bus Station, Quirino Highway, City of San Jose del Monte",LTFRB_4587,"Commerce Avenue, Ayala Alabang Village, Montinlupa City",04:09:17,27,151,14957.0
LTFRB_3077,"Lawton Ave, Taguig City, Manila",LTFRB_4118,"San Jose del Monte - Marilao Rd, Marilao, Manila",02:54:58,16,124,10498.0
LTFRB_2029,"Coronado, Mandaluyong City, Manila",LTFRB_501,"Langit Road / Luwalhati Street Intersection, Caloocan City",02:26:43,21,104,8803.0
LTFRB_1521,"España Blvd / Quezon Blvd  Intersection, Manila",LTFRB_3281,"The Medical City, Pasig City, Manila",00:49:34,3,16,2974.0
LTFRB_2141,"Natib, Quezon City, Manila",LTFRB_4610,"Sampaguita, Bacoor City",02:44:13,17,118,9853.0
LTFRB_1901,"Singalong, Manila",LTFRB_4364,"Katipunan Ave, Quezon City, Manila",01:13:35,9,32,4415.0
LTFRB_2659,"Alabang-Zapote Road, Las Piñas City, Manila",LTFRB_4310,"26th St, Taguig City, Manila",01:50:35,8,78,6635.0
LTFRB_1272,"Kaingin Road, Quezon City",LTFRB_4300,"Plaza Pacita Bus Terminal, National Highway / Pacita Av, San Pedro, Manila",03:07:40,23,91,11260.0
LTFRB_1528,"Oroquieta, Manila",LTFRB_1866,"F Y Manalo, Manila",00:33:49,3,16,2029.0
LTFRB_1937,"M. dela Cruz St / 16th De Agosto Intersection, Lungsod ng Pasay, Manila",LTFRB_4515,"Tuazon Ave / Araneta Ave, Malabon City, Manila",01:14:41,11,54,4481.0
LTFRB_2316,"Manila-Cavite Expressway, Las Piñas City, Manila",LTFRB_3831,"E Santos / Bayan-Bayanan Avenue Intersection, Marikina City, Manila",02:09:16,13,78,7756.0
LTFRB_1274,"Kaingin Road, Quezon City",LTFRB_751,"Quirino Highway, Calcoocan City",01:39:27,14,68,5967.0
LTFRB_1104,"Himlayan Road / Cartier Intersection, Quezon City",LTFRB_2497,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",03:34:16,20,140,12856.0
LTFRB_1689,"Leon Guinto Sr., Manila",LTFRB_3699,"Marcos Hwy, Pasig City, Manila",01:09:24,10,48,4164.0
LTFRB_3685,"Marcos Hwy, Antipolo City, Manila",LTFRB_4911,"Gov W Pascual Ave, Malabon City",01:48:47,13,72,6527.0
LTFRB_125,"Dental Clinic, New Bypass Road, Santa Maria",LTFRB_1852,"Pinaglabanan, San Juan, Manila",02:27:42,15,102,8862.0
LTFRB_1936,"M. dela Cruz St / Esguerra St Intersection, Lungsod ng Pasay, Manila",LTFRB_4662,"Senator Neptali A Gonzales St, Mandaluyong City",00:45:25,9,27,2725.0
LTFRB_4016,"Sapang Palay, City of San Jose del Monte, Manila",LTFRB_4645,"Kalayaan Avenue, Makati City",03:46:56,22,179,13616.0
LTFRB_4636,"Legazpi Street, Makati City",LTFRB_4651,"Nueve du Febrero, Mandaluyong City",00:46:42,8,28,2802.0
LTFRB_4336,"United Nations Ave / President Quirino Ave Ext, Manila",LTFRB_540,"Zapote Street / Durian Street Intersection, Caloocan City",01:50:32,19,75,6632.0
LTFRB_1678,"Gen M Malvar / Luis Maria Guerero St Intersection, Manila",LTFRB_326,"Teodoro, Caloocan City",00:41:37,10,29,2497.0
LTFRB_2882,"South Luzon Expressway, Muntinlupa City, Manila",LTFRB_4686,"Gregorio Araneta Ave, Quezon City",01:45:41,10,46,6341.0
LTFRB_575,"Camarin Road, Caloocan City",LTFRB_679,"Maycauayan Camalig, City of Meycauayan",01:15:27,5,63,4527.0
LTFRB_2967,"M. L. Quezon St, Taguig City, Manila",LTFRB_861,"Payatas Road, Quezon City",02:29:56,11,123,8996.0
LTFRB_2338,"Quirino Ave / Bayview Drive Intersection, Parañaque City, Manila",LTFRB_2592,"Paliparan Rd, Lungsod ng Dasmariñas, Manila",01:59:02,5,94,7142.0
LTFRB_1491,"Dapitan / Antonio Maceda Intersrction, Manila",LTFRB_3153,"Dr Jose P. Rizal Extension / 10th Ave Intersection, Makati City, Manila",01:05:23,7,37,3923.0
LTFRB_3443,"Ortigas Avenue Extension, Cainta, Manila",LTFRB_836,"Commonwealth Avenue / Fairlane Intersection, Quezon City",01:30:32,7,65,5432.0
LTFRB_1678,"Gen M Malvar / Luis Maria Guerero St Intersection, Manila",LTFRB_3363,"E Bank Rd, Cainta, Manila",01:19:57,8,46,4797.0
LTFRB_1474,"Lacson Avenue, Manila",LTFRB_1806,"G Tuazon, Manila",00:12:57,1,11,777.0
LTFRB_4074,"Unnamed Road, City of San Jose del Monte, Manila",LTFRB_790,"Polytechnic School, Quirino Highway, Quezon City",02:02:34,3,102,7354.0
LTFRB_1583,"Ricafort, Manila",LTFRB_4567,"Daang Reyna / Southvale Drive, Montinlupa City",02:21:37,15,56,8497.0
LTFRB_2243,"Kalayaan Ave, Quezon City, Manila",LTFRB_4082,"Sarmiento Memorial Park, City of San Jose del Monte, Manila",02:38:03,10,127,9483.0
LTFRB_3107,"Kalayaan Ave / Gen. Jacinto St Intersection, Taguig City, Manila",LTFRB_380,"Don Bosco Tondo Soccer Field, Radial Road 10, Manila",01:06:01,11,39,3961.0
LTFRB_1034,"New Era High School, Tandang Sora, Quezon City",LTFRB_1669,"Marcelo H. del Pilar / Sinagoga Intersection, Manila",01:21:51,13,67,4911.0
LTFRB_1609,"Juan Luna, Manila",LTFRB_2370,"Ninoy Aquino Ave, Parañaque City, Manila",01:04:13,11,44,3853.0
LTFRB_215,"Malabon Public Market, Estrella, Malabon City",LTFRB_4087,"Kairos Hospital, City of San Jose del Monte, Manila",02:27:31,5,122,8851.0
LTFRB_1640,"Padre Burgos St, Manila",LTFRB_4028,"Santo Rosario College, City of San Jose del Monte, Manila",03:07:46,13,133,11266.0
LTFRB_2009,"South Ave / Pablo Ocampo Sr. Extension, Makati City, Manila",LTFRB_2515,"Emilio Aguinaldo Hwy, Silang, Manila",03:10:57,14,127,11457.0
LTFRB_2249,"East Ave, Quezon City, Manila",LTFRB_3818,"E Rodriguez Ave / E Mendoza St Intersection, Marikina City, Manila",00:40:37,7,31,2437.0
LTFRB_1143,"Malolos Avenue / Makaneneng Intersection, Caloocan City",LTFRB_2188,"Republican College, 18th Avenue, Quezon City, Manila",01:00:07,10,49,3607.0
LTFRB_3862,"Lawaan St / C.M. Recto St Intersection, Marikina City, Manila",LTFRB_4586,"Commerce Avenue, Montinlupa City",02:41:57,9,124,9717.0
LTFRB_1132,"North Luzon Expressway, Caloocan City",LTFRB_1899,"President Quirino Ave / Angel Linao Intersection, Manila",01:00:55,10,33,3655.0
LTFRB_1123,"North Luzon Expressway / Mindanao Avenue, Valenzuela City",LTFRB_3870,"Eulogio Rodriguez Jr Ave, Quezon City, Manila",01:15:03,9,60,4503.0
LTFRB_3413,"Marlo Dr / Ortigas Avenue Extension Intersection, Cainta, Manila",LTFRB_4682,"J Fajardo, Manila City",01:24:41,11,52,5081.0
LTFRB_2282,"Manuel A Roxas High School, Scout Chuatoco, Quezon City, Manila",LTFRB_2495,"Emilio Aguinaldo Hwy, Lungsod ng Dasmariñas, Manila",02:59:04,17,103,10744.0
LTFRB_4674,"Plaza Santa Cruz, Manila City",LTFRB_777,"Dela Costa Avenue, Calcoocan City",01:55:01,14,87,6901.0
LTFRB_3188,"ADB Ave, Pasig City, Manila",LTFRB_3901,"Santa Maria Bypass Rd, Santa Maria, Manila",02:55:28,10,131,10528.0
LTFRB_2466,"Manila-Cavite Expy, Bacoor City, Manila",LTFRB_4492,"T.M. Kalaw, Manila",01:01:52,4,34,3712.0
LTFRB_244,"Heart of Mary Villa Convent, Malabon City",LTFRB_708,"Un named Road, Marilao",01:56:36,4,97,6996.0
LTFRB_2514,"Emilio Aguinaldo Hwy, Silang, Manila",LTFRB_3962,"Norzagaray-Santa Maria Rd, Santa Maria, Manila",05:56:44,16,241,21404.0
LTFRB_2050,"Shaw Blvd / Luna Mencias Intersection, Mandaluyong City, Manila",LTFRB_4323,"Ozzy Car Spa, Bautista / Calatang, Makati City, Manila",00:41:46,7,27,2506.0
LTFRB_1432,"Pampanga / Pedro Guevarra Intersection, Quezon City",LTFRB_4562,"Daang Reyna, Montinlupa City",02:39:13,17,67,9553.0
LTFRB_784,"Quirino Highway, Calcoocan City",LTFRB_918,"MH del Pilar Street, Rodriguez",01:28:22,7,74,5302.0
LTFRB_2343,"Domestic Rd, Lungsod ng Pasay, Manila",LTFRB_3850,"Olive St, Marikina City, Manila",02:04:35,16,85,7475.0
LTFRB_2396,"NAIA Rd, Parañaque City, Manila",LTFRB_3204,"Lanuza Ave, Pasig City, Manila",01:11:18,13,40,4278.0
LTFRB_1584,"Dagupan, Manila",LTFRB_3217,"F.Manalo, Taguig City, Manila",01:26:15,8,54,5175.0
LTFRB_3032,"Dr Sixto Antonio Ave, Pasig City, Manila",LTFRB_3348,"Eastgate Ave, Taytay, Manila",00:39:33,3,28,2373.0
LTFRB_4329,"Lorrie's Kitchenette, San Marcelino / T.M. Kalaw, Manila",LTFRB_453,"Quirino Highway, City of San Jose del Monte",02:31:18,14,101,9078.0
LTFRB_1063,"Mindanao Avenue / Tanding Sora Avenue Intersection, Quezon City",LTFRB_1955,"Skyway, Makati City, Manila",01:33:22,11,75,5602.0
LTFRB_262,"Lapu-lapu, Malabon City",LTFRB_3488,"Roman Rojas Rd, Teresa, Manila",02:35:59,18,136,9359.0
LTFRB_1578,"Dagupan / Arqueros Intersection, Manila",LTFRB_4752,"SM Fairview, Quezon City",01:32:20,14,75,5540.0
LTFRB_3664,"Marcos Hwy, Antipolo City, Manila",LTFRB_606,"Susano / Austria Intersection, Caloocan City",01:47:37,6,79,6457.0
LTFRB_1410,"Andres Bonifacio / Magnas Intersection, Quezon City",LTFRB_4799,"Sta Maria Tungkong Mangga Road, City of San Jose del Monte",Infinite,-1,0,inf
LTFRB_2180,"Columbia / Yale Intersection, Quezon City, Manila",LTFRB_3353,"E Bank Rd, Taytay, Manila",01:04:36,5,46,3876.0
LTFRB_4364,"Katipunan Ave, Quezon City, Manila",LTFRB_886,"Mayon Avenue, Rodriguez",01:31:09,3,78,5469.0
LTFRB_3367,"E Bank Rd, Pasig City, Manila",LTFRB_4826,"M H del Pilar Street, Rodriguez",01:54:30,7,96,6870.0
LTFRB_1446,"Jose Abad Santos Avenue / Corregidor Intersection, Quezon City",LTFRB_3998,"Santa Maria San Jose Rd, Santa Maria, Manila",02:56:58,8,145,10618.0
LTFRB_2534,"Molino Rd, Bacoor City, Manila",LTFRB_4353,"Katipunan Ave, Quezon City, Manila",02:45:55,15,102,9955.0
LTFRB_4225,"Epifanio de los Santos Av / White Plains Av, Mandaluyong City, Manila",LTFRB_4785,"Glen T de Leon, Valenzuela City",Infinite,-1,0,inf
LTFRB_3457,"Manila East Rd, Tatay, Manila",LTFRB_3607,"Sumulong Hwy, Antipolo City, Manila",00:55:23,6,53,3323.0
LTFRB_3355,"E Bank Rd, Taytay, Manila",LTFRB_4315,"Track 30th, 30th St, Taguig City, Manila",01:03:26,5,41,3806.0
LTFRB_3432,"Ortigas Ave / E Bank Rd Intersection, Pagis City, Manila",LTFRB_4582,"Avacia Avenue, Montinlupa City",02:00:45,8,92,7245.0
LTFRB_1107,"Ambuklao, Quezon City",LTFRB_3005,"A. Luna St, Pasig City, Manila",01:18:05,9,62,4685.0
